region,date,apl-driving,apl-transit,apl-walking,country,name,iso_alpha2,population,area,density,lat,long,is_region,region_center
Finland,2020-02-12,108.16,99.12,102.25,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-02-13,114.97,105.19,120.51,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-02-14,135.6,109.69,121.65,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-02-15,138.63,106.41,111.39,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-02-16,117.3,101.88,79.1,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-02-17,108.23,104.08,95.11,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-02-18,111.13,102.87,103.72,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-02-19,115.39,108.97,106.41,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-02-20,116.04,101.71,100.89,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-02-21,134.8,109.29,109.28,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-02-22,141.73,109.47,103.71,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-02-23,122.31,102.06,94.74,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-02-24,111.17,105.78,102.21,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-02-25,111.63,104.75,107.1,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-02-26,115.06,110.93,107.46,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-02-27,116.1,106.48,105.78,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-02-28,134.01,111.4,116.57,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-02-29,135.92,106.69,120.73,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-01,114.53,98.55,80.62,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-02,106.14,104.77,97.4,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-03,107.21,98.28,99.25,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-04,107.62,101.41,90.1,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-05,109.68,98.89,97.26,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-06,127.47,109.1,120.2,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-07,127.69,101.52,120.0,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-08,114.36,96.95,92.45,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-09,99.3,91.68,91.69,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-10,99.82,94.49,86.45,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-11,98.53,89.5,84.57,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-12,86.92,76.09,82.82,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-13,91.48,73.06,78.52,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-14,91.77,66.01,79.46,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-15,79.93,58.61,61.04,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-16,69.2,59.47,59.95,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-17,66.72,47.36,55.71,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-18,67.71,44.37,59.53,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-19,71.84,45.37,64.98,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-20,81.0,43.31,65.1,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-21,75.7,37.65,59.87,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-22,72.88,41.99,59.37,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-23,66.03,38.71,56.94,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-24,66.46,39.38,60.08,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-25,68.8,35.61,59.56,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-26,73.21,36.88,64.57,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-27,75.92,34.97,66.85,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-28,72.23,35.76,69.55,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-29,68.49,38.39,61.07,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-30,67.71,38.45,59.04,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-03-31,68.26,38.27,55.83,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-01,71.48,36.03,65.26,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-02,70.79,36.93,59.47,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-03,71.94,36.16,57.82,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-04,73.12,34.47,70.28,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-05,73.74,36.11,71.09,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-06,73.07,39.23,69.57,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-07,75.52,36.31,70.32,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-08,80.18,38.51,75.25,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-09,83.39,35.48,70.02,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-10,76.81,37.96,68.27,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-11,76.06,34.02,70.36,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-12,54.91,32.26,40.75,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-13,74.72,41.28,66.49,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-14,72.53,39.78,59.72,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-15,75.78,39.22,61.18,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-16,76.8,36.5,61.08,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-17,88.83,40.39,70.16,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-18,87.21,37.89,77.97,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-19,86.59,42.44,80.01,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-20,84.52,46.86,78.78,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-21,93.02,49.01,96.17,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-22,90.86,44.39,83.97,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-23,90.33,47.3,83.75,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-24,98.01,41.18,73.4,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-25,84.5,41.4,69.58,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-26,90.16,47.09,77.01,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-27,88.14,45.52,79.51,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-28,89.67,48.0,70.97,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-29,93.91,44.04,70.35,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-04-30,103.51,45.14,83.1,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
Finland,2020-05-01,86.23,43.14,70.98,FIN,Finland,FI,5540720,303890,18.0,64.0,26.0,0,
France,2020-01-13,100.0,100.0,100.0,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-14,101.6,100.31,105.95,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-15,104.67,102.48,108.49,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-16,107.25,103.75,121.22,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-17,112.07,106.97,117.98,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-18,114.84,111.44,135.17,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-19,93.4,93.29,79.07,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-20,94.67,97.27,86.45,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-21,94.52,97.37,90.11,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-22,97.84,101.6,91.4,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-23,98.36,98.73,95.75,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-24,111.42,102.88,112.71,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-25,109.7,108.67,117.06,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-26,87.85,86.82,66.53,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-27,91.22,93.38,77.64,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-28,92.87,96.84,84.94,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-29,97.88,102.13,95.11,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-30,97.18,102.44,93.85,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-01-31,107.43,114.36,108.5,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-01,114.7,125.0,126.17,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-02,91.31,96.52,70.78,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-03,93.45,99.2,83.3,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-04,93.89,100.43,86.31,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-05,99.17,107.64,94.07,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-06,99.49,106.75,99.16,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-07,110.43,115.25,106.88,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-08,117.24,115.65,117.98,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-09,89.9,96.23,66.62,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-10,94.95,105.43,80.08,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-11,95.69,105.21,86.83,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-12,99.98,109.02,93.75,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-13,101.41,111.95,95.63,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-14,118.69,119.97,117.96,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-15,126.61,117.34,126.34,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-16,96.71,101.79,74.44,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-17,100.32,118.54,86.9,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-18,100.83,118.54,95.91,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-19,102.03,116.32,94.03,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-20,104.31,118.49,99.23,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-21,118.42,125.78,108.42,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-22,127.73,127.21,120.95,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-23,97.72,108.53,75.84,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-24,99.66,115.31,88.4,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-25,99.4,115.9,89.42,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-26,100.49,120.41,90.61,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-27,99.76,121.51,90.86,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-28,110.5,132.46,106.25,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-02-29,111.85,132.41,109.99,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-01,87.03,100.53,61.23,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-02,90.07,104.69,73.5,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-03,92.79,106.87,83.57,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-04,95.13,109.26,82.79,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-05,95.6,111.99,83.03,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-06,104.21,121.29,98.34,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-07,107.37,124.75,112.37,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-08,83.78,95.36,61.73,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-09,86.66,97.3,72.76,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-10,88.19,98.7,77.48,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-11,90.42,104.31,84.66,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-12,82.45,92.11,79.25,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-13,83.06,85.57,79.32,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-14,77.54,74.08,75.85,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-15,52.76,42.55,39.6,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-16,56.5,32.84,31.2,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-17,31.7,16.57,18.24,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-18,23.05,13.58,17.24,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-19,22.4,12.71,18.13,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-20,21.2,12.29,15.84,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-21,16.23,10.75,12.37,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-22,15.33,10.31,10.7,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-23,22.36,12.06,17.67,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-24,22.54,12.06,17.57,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-25,22.2,11.75,16.13,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-26,22.05,11.58,15.08,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-27,21.83,11.23,14.87,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-28,18.44,11.07,14.26,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-29,17.2,10.66,10.44,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-30,22.89,11.96,12.95,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-03-31,23.74,12.04,14.09,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-01,23.86,11.92,14.68,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-02,24.15,11.87,14.64,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-03,23.5,11.56,15.13,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-04,19.72,10.7,14.93,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-05,19.61,11.25,14.45,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-06,25.69,12.6,14.9,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-07,26.27,12.49,16.18,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-08,26.46,12.2,16.23,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-09,26.9,12.1,16.66,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-10,26.58,12.25,17.09,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-11,21.66,11.43,15.5,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-12,17.91,10.56,12.49,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-13,21.83,12.25,13.84,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-14,30.2,13.68,17.36,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-15,30.76,13.56,18.07,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-16,31.09,13.78,18.22,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-17,30.44,13.92,18.3,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-18,24.49,12.55,15.95,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-19,23.65,12.96,13.91,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-20,32.28,14.91,17.37,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-21,33.3,15.76,18.56,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-22,33.86,15.49,19.22,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-23,34.29,15.34,19.68,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-24,32.44,14.68,18.93,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-25,26.22,13.58,17.08,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-26,26.32,14.11,16.18,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-27,34.69,16.11,17.7,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-28,45.68,18.43,19.22,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-29,42.32,18.1,18.96,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-04-30,39.47,17.36,18.88,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
France,2020-05-01,30.65,15.99,15.67,FRA,France,FR,65273511,547557,119.0,4.4477199999999995,11.603509999999998,0,
Germany,2020-01-13,100.0,100.0,100.0,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-14,101.31,102.85,104.04,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-15,102.82,102.41,107.18,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-16,104.61,105.37,110.76,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-17,114.38,114.32,124.13,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-18,109.65,116.37,137.91,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-19,103.81,102.26,91.01,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-20,100.54,99.42,99.26,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-21,102.9,101.25,102.36,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-22,102.65,100.44,100.62,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-23,102.61,103.03,104.64,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-24,112.68,111.85,119.37,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-25,108.85,117.24,135.62,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-26,102.26,99.33,89.33,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-27,101.93,101.54,99.07,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-28,105.2,101.07,98.48,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-29,102.84,99.92,99.88,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-30,105.23,102.77,106.28,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-01-31,119.14,113.42,127.99,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-01,115.73,115.02,139.86,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-02,106.1,104.64,91.42,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-03,105.13,104.37,104.16,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-04,107.72,104.7,105.5,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-05,106.59,101.33,108.79,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-06,105.26,101.98,109.22,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-07,120.68,113.45,128.59,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-08,120.85,117.99,150.13,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-09,105.91,100.3,86.21,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-10,105.72,104.99,91.76,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-11,108.42,105.67,104.04,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-12,108.83,106.43,108.17,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-13,112.43,112.26,112.38,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-14,130.41,121.04,141.37,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-15,128.0,125.2,161.49,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-16,109.63,114.91,98.68,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-17,108.0,157.64,111.55,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-18,109.42,140.18,115.71,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-19,110.81,132.15,109.61,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-20,108.14,135.25,121.49,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-21,125.52,145.98,131.42,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-22,119.65,149.75,149.93,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-23,99.22,127.86,93.4,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-24,102.49,129.82,114.25,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-25,105.39,128.68,106.82,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-26,104.39,123.84,99.85,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-27,110.47,128.01,104.58,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-28,117.01,138.23,123.05,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-02-29,115.16,140.56,138.07,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
Germany,2020-03-01,106.11,123.28,95.72,DEU,Germany,DE,83783942,348560,240.0,51.0,9.0,0,
